StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
3/4/2023 12:11,3/4/2023 12:17,IP Address,100,366,TRUE,3/4/2023 12:17,R_1FeToVH5AfpMxUc,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),Age 65 or older,Zachodniopomorskie,?winouj?cie,57 188 –  74 062,Pension or retirement,Other,agnostyk,7,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Very hostile,Somewhat hostile,Somewhat unfavorable,Somewhat unfavorable,A lot,Neither Positive nor Negative,Very unfavorable,Somewhat unfavorable,A little,Negative,Somewhat unfavorable,Somewhat unfavorable,A lot,Negative,Very favorable,Somewhat positive,Very positive,Very positive,Very helpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,366,,,,4dc6e206-c215-ee2a-962f-9375269612f8,,{Invalid Expression},,,,,,,,14302052,7dA9cy1gEC2zg6v9RQbw67,,,1,,,{Invalid Expression},497
3/4/2023 12:14,3/4/2023 12:25,IP Address,100,672,TRUE,3/4/2023 12:25,R_Q0TtxVSR9MAHSx3,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Ma?opolskie,My?lenice,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,2,Neither support nor oppose,Neither support nor oppose,,,,,,,Don’t know/decline to answer,Somewhat important,Somewhat important,Strongly disagree,Somewhat agree,Neutral,Neutral,Somewhat favorable,Very favorable,Some,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,A little,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Negative effect on economic activity,,Don’t know/Decline to answer,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,672,,,,0ce41185-68b9-16f4-a8a1-7d5f7bc449c7,,{Invalid Expression},,,,,,,,14302052,1Oy3e1XmJlXef7acb8s6b8,,,1,,,{Invalid Expression},497
3/4/2023 12:14,3/4/2023 12:32,IP Address,100,1083,TRUE,3/4/2023 12:32,R_27CJKeyexFm35cG,anonymous,PL,I consent,Male,Yes,Secondary Education,55 to 64 years,?ódzkie,Be?chatów,93 938 +,Pension or retirement,Catholicism,,9,,,Strongly support,Strongly support,,,,,Somewhat important,Very important,Very important,Strongly Agree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,A little,Negative,Very favorable,Somewhat positive,Neutral,Neutral,Very helpful,Neutral,Neutral / No change,No,,,Don’t know/Decline to answer,,,Yes,Not reliant at all,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,1083,,,,76f41a29-fbb7-290f-186b-a4ce915cbd1f,,{Invalid Expression},,,,,,,,14302052,515bblliLUawwAz9eSNRJB,,,1,,,{Invalid Expression},497
3/4/2023 12:25,3/4/2023 12:36,IP Address,100,613,TRUE,3/4/2023 12:36,R_3EmsIM73KDXwjZM,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),55 to 64 years,Podlaskie,Siemiatycze,43 340 – 57 187,Full-time or contract work in the private sector,Other,,5,,,,,Somewhat support,Strongly support,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Don’t know/Decline to answer,Somewhat unfavorable,A little,Neither Positive nor Negative,Don’t know/Decline to answer,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Very positive,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,613,,,,612e6855-4c3b-c999-60ad-9d5ce9719674,,{Invalid Expression},,,,,,,,14302052,3mCmQ7QFT4YeC9Sy95h0bc,,,1,,,{Invalid Expression},497
3/4/2023 12:36,3/4/2023 12:43,IP Address,100,409,TRUE,3/4/2023 12:43,R_1nPaa2nwYb4nolO,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),55 to 64 years,Dolno?l?skie,Jelenia Góra (City),93 938 +,Full-time or contract work in the government or public sector,Catholicism,,5,,,Somewhat support,Somewhat support,,,,,Somewhat important,Somewhat important,Somewhat important,Somewhat disagree,Neither agree nor disagree,Very hostile,Somewhat peaceful,Neutral,Very favorable,A lot,Positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat unfavorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,Don’t know/Decline to answer,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,Longer than 3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,409,,,,1b9bccbc-2e53-c1df-6a76-2f59954a43ae,,{Invalid Expression},,,,,,,,14302052,2OmvSjlFgShtnjrNfq1sT7,,,1,,,{Invalid Expression},497
3/4/2023 12:32,3/4/2023 12:45,IP Address,100,815,TRUE,3/4/2023 12:45,R_3kiCEJPHuTBG89V,anonymous,PL,I consent,Male,No,Vocational School,35 to 44 years,Wielkopolskie,Kalisz,93 938 +,Full-time or contract work in the private sector,Catholicism,,8,,,,,,,Somewhat support,Neither support nor oppose,Very important,Very important,Somewhat important,Somewhat agree,Somewhat agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Neutral,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,815,,,,b4fe2c15-1fc9-45b4-1b00-23427b5e053a,,{Invalid Expression},,,,,,,,14302052,4GweeJearrS8HQjWqPYNUR,,,1,,,{Invalid Expression},497
3/4/2023 12:42,3/4/2023 12:51,IP Address,100,558,TRUE,3/4/2023 12:51,R_3IRG5ztlnZ6ymac,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Mazowieckie,Warszawa,93 938 +,Full-time or contract work in the government or public sector,Catholicism,,7,Somewhat support,Somewhat oppose,,,,,,,Very important,Very important,Somewhat important,Strongly disagree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat negative,Somewhat negative,Neutral,Somewhat helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,No preference,Somewhat negative,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,558,,,,74e847ac-fa6b-feaf-fb1c-c9d8cca62586,,{Invalid Expression},,,,,,,,14302052,1f1rejXUheinUjiMgNxD4r,,,1,,,{Invalid Expression},497
3/4/2023 12:42,3/4/2023 12:51,IP Address,100,535,TRUE,3/4/2023 12:51,R_2wGgOSfP4geQ8FY,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),Age 65 or older,Lubuskie,Krosno Odrza?skie,43 340 – 57 187,Pension or retirement,Catholicism,,10,,,,,,,Somewhat oppose,Somewhat oppose,Very important,Very important,Very important,Strongly Agree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Very favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Somewhat positive,Somewhat helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Support for Polish democracy,,No drawback,,As long as needed ,Very positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,535,,,,f623285c-0d74-eacc-4f85-22bd8ea2a7a0,,{Invalid Expression},,,,,,,,14302052,2FkulO4BafL8FvV2ydBc1X,,,1,,,{Invalid Expression},497
3/4/2023 12:50,3/4/2023 12:55,IP Address,100,287,TRUE,3/4/2023 12:55,R_3nfagWsrk4GccMQ,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Ma?opolskie,Wadowice,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,4,,,,,Strongly support,Strongly support,,,Somewhat important,Very important,Very important,Neither agree nor disagree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Neutral,Somewhat positive,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,287,,,,d47d0cda-6256-fdb1-bd82-eb90436eecaf,,{Invalid Expression},,,,,,,,14302052,4wqC5PRBF6GnVmB5pdsZSD,,,1,,,{Invalid Expression},497
3/4/2023 12:45,3/4/2023 12:57,IP Address,100,717,TRUE,3/4/2023 12:57,R_2X71MeqmxMmzh4c,anonymous,PL,I consent,Female,No,Secondary Education,Age 65 or older,?l?skie,B?dzin,74 063 – 93 937,Pension or retirement,Catholicism,,10,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Neutral,Somewhat peaceful,Very favorable,Very favorable,A little,Very positive,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Neutral,A little,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,717,,,,ee1099a7-e065-d3b7-6b02-31f371d3d85e,,{Invalid Expression},,,,,,,,14302052,5tnlcfkEnA0DremmYt9AJK,,,1,,,{Invalid Expression},497
3/4/2023 12:52,3/4/2023 13:02,IP Address,100,589,TRUE,3/4/2023 13:02,R_333hA27kUCkD7Fr,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),55 to 64 years,Mazowieckie,Warszawa,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,8,Somewhat support,Neither support nor oppose,,,,,,,Very important,Very important,Somewhat important,Strongly Agree,Somewhat agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Don’t know/Decline to answer,Neutral,Somewhat favorable,Some,Don’t know/Decline to answer,Neutral,Very unfavorable,A lot,Very Negative,Somewhat favorable,Somewhat positive,Don’t know/Decline to answer,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,589,,,,b32cbc07-26d8-aab5-3cbe-90af618a99f4,,{Invalid Expression},,,,,,,,14302052,4K0ocuzArUZpMQFatCVsBp,,,1,,,{Invalid Expression},497
3/4/2023 13:01,3/4/2023 13:04,IP Address,100,204,TRUE,3/4/2023 13:04,R_32PA0ecQj7gKV6p,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,?l?skie,Racibórz,93 938 +,Full-time or contract work in the private sector,Catholicism,,10,Strongly support,Strongly support,,,,,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Neutral,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,204,,,,ab1730fa-bd1f-12f3-2043-d82ca98426b7,,{Invalid Expression},,,,,,,,14302052,1ziulDD6BpCOS4QUsBNS7n,,,1,,,{Invalid Expression},497
3/4/2023 12:57,3/4/2023 13:07,IP Address,100,613,TRUE,3/4/2023 13:07,R_BLZhCdfd7rF5UKR,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),Age 65 or older,Lubelskie,Lublin (City),93 938 +,Pension or retirement,Catholicism,,5,,,Neither support nor oppose,Somewhat oppose,,,,,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Somewhat peaceful,Somewhat favorable,Neutral,A lot,Positive,Neutral,Neutral,Some,Negative,Neutral,Neutral,Some,Positive,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,Don’t know / Decline to answer,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,613,,,,ebf84aa5-9cfa-5812-aa22-66a97b8b5f85,,{Invalid Expression},,,,,,,,14302052,6uLG8DUMZE4Caq3AYIf2sv,,,1,,,{Invalid Expression},497
3/4/2023 12:58,3/4/2023 13:23,IP Address,100,1474,TRUE,3/4/2023 13:23,R_1FDQu2nGww562Cp,anonymous,PL,I consent,Male,No,Secondary Education,Age 65 or older,Dolno?l?skie,Jawor,57 188 –  74 062,Pension or retirement,Catholicism,,5,,,,,,,Somewhat oppose,Somewhat oppose,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Somewhat peaceful,Somewhat favorable,Neutral,A lot,Positive,Somewhat favorable,Somewhat unfavorable,A lot,Neither Positive nor Negative,Somewhat favorable,Neutral,A lot,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat helpful,Don’t know/Decline to answer,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Don’t know/Decline to answer,Positive effect on economic activity,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,1474,,,,048251ca-7fb9-7271-a9ab-16ef06cb9864,,{Invalid Expression},,,,,,,,14302052,0k0oORelMvlJyJc7jG7UHG,,,1,,,{Invalid Expression},497
3/4/2023 13:22,3/4/2023 13:31,IP Address,100,491,TRUE,3/4/2023 13:31,R_28OLny1JralpkcN,anonymous,PL,I consent,Male,Yes,Vocational School,Age 65 or older,Zachodniopomorskie,Ko?obrzeg,43 340 – 57 187,Pension or retirement,Decline to answer,,5,,,,,,,Neither support nor oppose,Neither support nor oppose,Neutral,Neutral,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,Don’t know/Decline to answer,,Don’t know/Decline to answer,Positive effect on economic activity,,Don’t know / Decline to answer,,Don’t know/Decline to answer,Don’t know/Decline to answer,Never,No,Qual4159-0110-PolandStudy,PL,491,,,,2c1cf873-ee2c-027c-9aa7-f93f2b237b4b,,{Invalid Expression},,,,,,,,14302052,2Iaiy0J1fOeMZLv1I0WYgI,,,1,,,{Invalid Expression},497
3/4/2023 13:24,3/4/2023 13:31,IP Address,100,389,TRUE,3/4/2023 13:31,R_3oECeyId0ahVzXM,anonymous,PL,I consent,Female,No,Secondary Education,Age 65 or older,?ódzkie,?ód?,57 188 –  74 062,Pension or retirement,Catholicism,,5,,,,,,,Somewhat oppose,Strongly oppose,Somewhat important,Very important,Somewhat important,Neither agree nor disagree,Somewhat agree,Somewhat hostile,Neutral,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,6-12 months,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,389,,,,05137f1a-1c23-c2f5-46b7-4860cbe2f711,,{Invalid Expression},,,,,,,,14302052,2jZVED0SP93r3gqXsEbilN,,,1,,,{Invalid Expression},497
3/4/2023 13:21,3/4/2023 13:31,IP Address,100,618,TRUE,3/4/2023 13:31,R_RWaTLf6mbqAQdWx,anonymous,PL,I consent,Female,No,Secondary Education,Age 65 or older,Warmi?sko-Mazurskie,Olsztyn,57 188 –  74 062,Pension or retirement,Agnostic/Atheist,,5,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Somewhat disagree,Somewhat disagree,Somewhat hostile,Very peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Somewhat favorable,Some,Positive,Neutral,Somewhat favorable,Some,Positive,Somewhat favorable,Neutral,Don’t know/Decline to answer,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,618,,,,03e10cf7-5e5f-42a5-b27b-e6262f7e3d63,,{Invalid Expression},,,,,,,,14302052,4UsDnZ0N5TWDdldyf5UIqT,,,1,,,{Invalid Expression},497
3/4/2023 13:24,3/4/2023 13:32,IP Address,100,491,TRUE,3/4/2023 13:32,R_2VjUp0NsOUD6Bn3,anonymous,PL,I consent,Female,Decline to answer,Secondary Education,55 to 64 years,Mazowieckie,Warszawa,93 938 +,Full-time or contract work in the government or public sector,Decline to answer,,2,Somewhat support,Neither support nor oppose,,,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Very hostile,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,No preference,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,491,,,,a02ec540-d0ae-185b-3030-dd9c4c59b1fd,,{Invalid Expression},,,,,,,,14302052,0JXKHVATX99OUq7PKZ5rof,,,1,,,{Invalid Expression},497
3/4/2023 13:22,3/4/2023 13:33,IP Address,100,624,TRUE,3/4/2023 13:33,R_2wBJF4h3DqxXYxS,anonymous,PL,I consent,Female,No,Vocational School,Age 65 or older,?ódzkie,?ód?,57 188 –  74 062,Pension or retirement,Catholicism,,5,,,,,Strongly support,Somewhat support,,,Very important,Very important,Very important,Strongly disagree,Neither agree nor disagree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Very favorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Neutral,Very helpful,Very helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Very positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,624,,,,ce6da279-863b-f886-773d-fa25b5ee759e,,{Invalid Expression},,,,,,,,14302052,0DTDPNcRzaMteykIUJs2D5,,,1,,,{Invalid Expression},497
